Project URL,Branch Name,Run,Cover Version,Cover Runtime (minutes),Total Lines of Code,Coverable Lines of Code,Total Pitest Mutations,Existing Test Count,Existing Line Coverage,Existing Covered Pitest Mutations,Existing Pitest Test Strength,Diffblue Test Count,Diffblue Line Coverage,Diffblue Covered Pitest Mutations,Diffblue Pitest Test Strength,Combined Line Coverage,Combined Covered Pitest Mutations,Combined Pitest Test Strength
https://github.com/Diffblue-benchmarks/finos-traderX,https://github.com/Diffblue-benchmarks/finos-traderX/tree/diffblue-auto-pov,,2026.01.01,21.71,2112,781,,2,0.00%,,,69,64.15%,,,64.28%,,
